Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_876.jpg;-13.59713;0;0;2.092807;114.2073;50.02604;359.8994;167.0469;359.2333
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_942.jpg;-15;0;0;2.079398;114.0501;50.07739;359.8748;164.7466;359.0023
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_009.jpg;-15;0;0;2.068747;113.933;50.11918;359.9202;163.0167;358.8595
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_077.jpg;-15;0;0;2.053712;113.8166;50.16356;0.02927793;161.2991;358.7987
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_143.jpg;-15;0;0;2.044521;113.6673;50.22619;359.9909;159.0077;358.8773
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_209.jpg;-11.98864;0;0;2.035405;113.5571;50.27766;0.00277263;157.4571;358.9403
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_275.jpg;-9.012448;0;0;2.027527;113.4486;50.33096;359.9845;156.1615;358.9793
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_343.jpg;-6.021656;0.1993862;0;2.02447;113.3043;50.40302;359.9654;154.9379;359.0472
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_409.jpg;-3.008445;0.4002669;0;2.029274;113.1953;50.45738;359.9688;154.392;359.1208
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_476.jpg;-0.001891516;0.6007038;0;2.049494;113.0844;50.51178;0.001739057;154.1583;359.2218
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_542.jpg;-1.463914;0.6048001;0;2.074747;112.9333;50.58568;0.1147014;154.039;359.371
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_609.jpg;-4.478664;0.4038168;0;2.096802;112.8195;50.64397;0.2219775;153.6527;359.4428
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_675.jpg;-7.459393;0.2051015;0;2.110857;112.7068;50.70485;0.3142677;152.9486;359.4711
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_743.jpg;-10.45257;0.005556293;0;2.109762;112.5606;50.79042;0.3714201;151.481;359.4196
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_809.jpg;-13.46374;0;0;2.101022;112.4552;50.8581;0.3495092;150.0091;359.306
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_876.jpg;-15;0;0;2.085864;112.3539;50.92878;0.2706067;148.28;359.1339
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_942.jpg;-15;0;0;2.076703;112.2245;51.02533;0.03393284;145.9045;358.9127
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_009.jpg;-15;0;0;2.068101;112.1299;51.09968;359.8563;144.218;358.8143
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_075.jpg;-15;0;0;2.056069;112.0343;51.17695;359.8697;142.6559;358.8781
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_142.jpg;-15;0;0;2.040622;111.912;51.28679;359.9866;140.4218;358.9312
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_208.jpg;-15;0;0;2.03026;111.8255;51.37207;0.0100642;138.6404;358.9142
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_275.jpg;-12.00561;0.1002755;0;2.021214;111.7412;51.45837;0.002202869;137.025;358.9233
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_342.jpg;-9.014238;0.2997002;0;2.022868;111.6303;51.57571;0.005309858;135.3403;358.9659
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_409.jpg;-6.012611;0.4998087;0;2.032713;111.5471;51.66539;0.02549288;134.4303;359.006
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_475.jpg;-9.007234;0.3001672;0;2.053693;111.4648;51.75739;0.0565493;133.507;359.0213
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_542.jpg;-11.99985;0.1006591;0;2.056813;111.3601;51.88353;0.05365149;131.808;358.9701
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_608.jpg;-15;0;0;2.051421;111.2868;51.97996;359.9807;130.1897;358.8892
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_675.jpg;-15;0;0;2.038028;111.2157;52.07819;359.9511;128.4972;358.855
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_742.jpg;-15;0;0;2.027112;111.1252;52.2126;-0.003002535;126.2316;358.8642
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_808.jpg;-15;0;0;2.017057;111.0621;52.31497;0.00173847;124.489;358.8736
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_875.jpg;-15;0;0;2.00495;111.0023;52.41853;-0.00509268;122.7515;358.9169
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_942.jpg;-15;0.1015854;0;1.996167;110.9291;52.55937;359.987;120.428;358.9219
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_008.jpg;-12.02916;0.2996412;0;1.99364;110.8766;52.66676;0.000746385;118.8665;358.9173
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_074.jpg;-9.043914;0.4986579;0;2.008003;110.8249;52.77538;0.01335556;117.5784;358.9455
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_141.jpg;-6.044095;0.6986457;0;2.030753;110.7561;52.92321;0.04950339;116.334;359.0115
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_208.jpg;-3.030191;0.8995727;0;2.060419;110.7032;53.03706;0.1287038;115.7706;359.0882
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_274.jpg;-0.03935996;1;0;2.113688;110.648;53.15375;0.2635423;115.5254;359.2018
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_341.jpg;0;1;0;2.156203;110.5713;53.31384;0.5196723;115.4848;359.3929
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_408.jpg;0;1;0;2.19825;110.5121;53.43689;0.7378159;115.5013;359.564
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_474.jpg;0;1;0;2.25587;110.4516;53.56239;0.9640047;115.5195;359.7539
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_541.jpg;0;1;0;2.298593;110.3693;53.73376;1.286548;115.5425;-0.002012558
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_607.jpg;0;1;0;2.34162;110.3095;53.86404;1.402473;115.5176;0.01066878
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_674.jpg;0;1;0;2.407617;110.2493;53.99351;1.31274;115.5447;-0.0009528747
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_741.jpg;0;1;0;2.451485;110.1658;54.1707;1.261169;115.5377;-0.0005730209
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_807.jpg;0;1;0;2.493502;110.1015;54.30692;1.268219;115.5222;-0.0006973303
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_873.jpg;0;1;0;2.549533;110.0358;54.4459;1.306504;115.5062;-0.0007863966
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_941.jpg;0;1;0;2.591032;109.9466;54.63485;1.362358;115.4849;-0.001384812
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_007.jpg;0;1;0;2.634027;109.8789;54.77858;1.35744;115.469;-0.001371065
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_074.jpg;0;1;0;2.678211;109.81;54.92459;1.344459;115.4533;-0.000919367
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_140.jpg;0;1;0;2.73485;109.7401;55.07314;1.346369;115.4375;-0.001252538
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_207.jpg;0;1;0;2.776251;109.6452;55.27481;1.352079;115.4188;-0.001392466
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_274.jpg;0;1;0;2.818296;109.5729;55.42874;1.355098;115.4064;-0.001398792
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_340.jpg;1.520644;1;0;2.874146;109.4994;55.58486;1.3567;115.4228;-0.001493322
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_407.jpg;4.474104;0.8031027;0;2.912571;109.3974;55.79464;1.341636;115.9103;-0.001583704
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_473.jpg;1.479289;0.6034484;0;2.943365;109.319;55.95308;1.321723;116.2951;0.001339607
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_540.jpg;0;0.4032078;0;2.968748;109.2407;56.11254;1.292031;116.4055;-0.001116193
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_607.jpg;0;0.2030391;0;2.976882;109.1362;56.32516;1.21287;116.4142;-0.0006528028
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_673.jpg;0;0.003808104;0;2.976886;109.0583;56.48377;1.109761;116.3998;-0.0004701706
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_739.jpg;0;0;0;2.965196;108.9809;56.64127;0.9679118;116.3831;-0.0002125266
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_806.jpg;0;0.2000071;0;2.958393;108.8782;56.85031;0.7476753;116.3615;6.506575E-05
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_873.jpg;0;0.4004119;0;2.95955;108.801;57.00738;0.5894572;116.3474;0.002152984
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_939.jpg;0;0.6003882;0;2.975349;108.7232;57.16558;0.4599184;116.3354;0.005901034
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_006.jpg;0;0.4017692;0;2.991947;108.6184;57.37851;0.3360165;116.3223;0.01096507
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_073.jpg;0;0.2018121;0;3.001331;108.5394;57.53887;0.2593185;116.315;0.01524735
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_139.jpg;0;0.002029553;0;2.999213;108.4604;57.69899;0.1785471;116.3099;0.02117269
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_206.jpg;0;0;0;2.990136;108.3556;57.91143;0.05341178;116.3067;0.03329159
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_273.jpg;0;0;0;2.980236;108.2773;58.0701;359.9559;116.3033;0.03769092
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_338.jpg;0;0.1989269;0;2.969321;108.1992;58.2286;359.8707;116.2967;0.02915896
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_406.jpg;0;0.3989571;0;2.97106;108.0946;58.44091;359.8057;116.2888;0.006641433
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_472.jpg;0;0.1989769;0;2.978921;108.0156;58.60093;359.7886;116.2864;359.9904
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_538.jpg;0;0;0;2.976418;107.9365;58.76084;359.7807;116.289;359.985
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_605.jpg;0;0;0;2.9671;107.8315;58.97313;359.7563;116.2903;359.9789
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_672.jpg;0;0;0;2.957094;107.753;59.13164;359.7374;116.2951;359.9877
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_739.jpg;0;0;0;2.943714;107.6749;59.28953;359.7114;116.2985;-0.002639368
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_805.jpg;0;0;0;2.933565;107.5712;59.49918;359.6734;116.3016;0.01459669
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_872.jpg;0;0.2012066;0;2.924401;107.4938;59.65634;359.6597;116.2963;0.009003836
..\training_data\3\IMG\robocam_2017_05_29_23_41_38_938.jpg;0;0.3992791;0;2.926426;107.416;59.81385;359.6637;116.2953;0.008304605
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_005.jpg;0;0.1991129;0;2.932936;107.3117;60.02477;359.7001;116.295;0.007676764
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_072.jpg;0;0;0;2.932326;107.2337;60.18278;359.7273;116.295;0.007098958
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_138.jpg;-1.511311;0;0;2.919973;107.1562;60.3403;359.7465;116.2623;359.9934
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_205.jpg;-4.523329;0;0;2.909502;107.0565;60.55074;359.7606;115.7468;359.9067
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_271.jpg;-4.537993;0;0;2.897955;106.9847;60.70907;359.7713;115.0776;359.8004
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_338.jpg;-1.547296;0;0;2.884566;106.9136;60.86702;359.7833;114.5815;359.7116
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_405.jpg;0;0.1994785;0;2.877285;106.8179;61.07674;359.803;114.4092;359.6514
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_471.jpg;0;0.3995895;0;2.877874;106.7459;61.23456;359.8365;114.3905;359.6226
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_538.jpg;0;0.5995774;0;2.893348;106.6736;61.39364;359.9026;114.3877;359.605
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_604.jpg;0;0.8001952;0;2.915529;106.5758;61.60881;0.05701314;114.3876;359.5947
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_671.jpg;0;1;0;2.945911;106.501;61.77279;0.2119422;114.3964;359.6191
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_738.jpg;0;1;0;2.998635;106.4249;61.93953;0.4046871;114.4069;359.6637
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_804.jpg;0;1;0;3.03854;106.3214;62.16586;0.7042966;114.426;359.7514
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_871.jpg;0;1;0;3.078481;106.2423;62.33841;0.9485836;114.446;359.8355
..\training_data\3\IMG\robocam_2017_05_29_23_41_39_937.jpg;0;0.9005737;0;3.131801;106.162;62.51315;1.199366;114.4725;359.9322
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_004.jpg;0;0.700727;0;3.164225;106.0553;62.74805;1.45329;114.4755;-0.002220766
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_070.jpg;0;0.5006827;0;3.188528;105.9771;62.92209;1.37953;114.4526;-0.0008432925
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_136.jpg;0;0.301394;0;3.214978;105.8988;63.09656;1.280346;114.4286;-0.0006645886
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_204.jpg;0;0.1006634;0;3.217461;105.7946;63.32867;1.108128;114.4;-0.0005083838
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_271.jpg;0;0;0;3.211539;105.7169;63.5017;0.9419838;114.3807;-0.000224853
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_337.jpg;0;0.1989615;0;3.200771;105.6396;63.67402;0.7561697;114.363;0.0001386169
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_404.jpg;0;0.3992406;0;3.202628;105.5363;63.90417;0.5214983;114.3432;0.004507191
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_470.jpg;0;0.3999603;0;3.212497;105.4582;64.07787;0.3759122;114.3315;0.01045306
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_536.jpg;0;0.200492;0;3.222487;105.3798;64.25216;0.2497155;114.3228;0.01845595
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_603.jpg;0;0.0004656836;0;3.219557;105.2752;64.48422;0.08452881;114.3163;0.03391151
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_670.jpg;0;0;0;3.209661;105.1971;64.65766;359.9615;114.3119;0.04247071
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_736.jpg;0;0;0;3.195163;105.1192;64.83077;359.8534;114.3033;0.03393853
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_803.jpg;0;0;0;3.184073;105.0157;65.06096;359.727;114.2907;0.003351087
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_870.jpg;0;0;0;3.17306;104.938;65.23293;359.6447;114.2905;359.9909
..\training_data\3\IMG\robocam_2017_05_29_23_41_40_936.jpg;0;0;0;3.158324;104.8605;65.40443;359.5715;114.2937;359.9882
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_003.jpg;0;0;0;3.147139;104.7571;65.63251;359.5001;114.3034;0.008736885
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_069.jpg;0;0;0;3.13642;104.6803;65.80322;359.4561;114.299;0.004463696
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_136.jpg;0;0;0;3.121552;104.6036;65.9735;359.4252;114.2939;359.9921
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_203.jpg;0;0;0;3.110919;104.5013;66.19959;359.3941;114.2984;-0.004809949
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_269.jpg;0;0;0;3.099624;104.4247;66.36872;359.3869;114.3039;0.009750067
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_335.jpg;0;0;0;3.08552;104.3486;66.53729;359.3776;114.3052;0.01968808
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_403.jpg;0;0;0;3.074615;104.2477;66.76166;359.3887;114.2957;0.003244764
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_469.jpg;0;0;0;3.063813;104.1721;66.92917;359.3977;114.2937;359.9933
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_536.jpg;0;0;0;3.049928;104.0968;67.09603;359.4025;114.2932;359.9851
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_603.jpg;0;0;0;3.039562;103.9964;67.31768;359.4204;114.3009;-0.004460235
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_669.jpg;0;0;0;3.028574;103.9215;67.48336;359.4378;114.304;0.006635461
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_735.jpg;0;0;0;3.014875;103.847;67.64841;359.4491;114.3046;0.0152416
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_803.jpg;0;0;0;3.004652;103.7482;67.86768;359.4641;114.3;0.01393124
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_867.jpg;0;0;0;2.993914;103.6743;68.03156;359.4828;114.2956;0.00246936
..\training_data\3\IMG\robocam_2017_05_29_23_41_41_935.jpg;0;0;0;2.980373;103.6007;68.19472;359.4941;114.2946;-0.005496356
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_002.jpg;0;0;0;2.970284;103.5029;68.41124;359.4986;114.2944;359.9856
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_069.jpg;0;0;0;2.959985;103.4296;68.57307;359.5154;114.3019;0.0009718892
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_135.jpg;0;0;0;2.94637;103.3567;68.73431;359.5233;114.3034;0.008836603
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_202.jpg;0;0;0;2.936403;103.2601;68.9483;359.5229;114.3037;0.01724688
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_269.jpg;0;0;0;2.926248;103.1881;69.10844;359.5352;114.2964;0.002061711
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_335.jpg;3.011114;0;0;2.912651;103.1151;69.26725;359.5381;114.4625;0.02354233
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_402.jpg;0.02755646;0;0;2.902554;103.0177;69.47805;359.5458;114.693;0.04353616
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_468.jpg;0;0;0;2.892263;102.9453;69.63562;359.551;114.7269;0.04349981
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_534.jpg;0;0;0;2.879229;102.873;69.79251;359.549;114.7345;0.04408095
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_601.jpg;0;0;0;2.869296;102.7773;70.00108;359.5549;114.7298;0.02528992
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_668.jpg;0;0;0;2.859357;102.7056;70.15673;359.5545;114.7288;0.01324413
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_735.jpg;0;0;0;2.846471;102.6342;70.31174;359.5476;114.7286;0.002473105
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_801.jpg;0;0;0;2.836633;102.5391;70.51765;359.5483;114.7351;0.008211297
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_868.jpg;0;0;0;2.826784;102.4682;70.67148;359.5458;114.7364;0.01150188
..\training_data\3\IMG\robocam_2017_05_29_23_41_42_934.jpg;0;0;0;2.814032;102.3977;70.82485;359.5439;114.7333;0.006059003
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_001.jpg;0;0;0;2.804076;102.3039;71.02857;359.5467;114.7295;359.9908
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_067.jpg;0;0;0;2.79458;102.2339;71.18062;359.5418;114.7291;359.9823
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_133.jpg;0;0;0;2.781771;102.1638;71.33217;359.545;114.7349;359.9898
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_201.jpg;0;0;0;2.772111;102.0711;71.53346;359.5456;114.7372;-0.002362579
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_267.jpg;0;0;0;2.762726;102.0018;71.68375;359.5394;114.7374;0.00223275
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_333.jpg;0;0;0;2.749845;101.9329;71.83379;359.5459;114.7313;359.9887
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_401.jpg;0;0;0;2.740514;101.8413;72.0328;359.5446;114.73;359.9792
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_467.jpg;0;0;0;2.731233;101.7726;72.18145;359.5497;114.7352;359.9871
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_534.jpg;0;0;0;2.721565;101.7042;72.32963;359.5533;114.7371;359.9942
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_600.jpg;0;0;0;2.709284;101.6362;72.47723;359.551;114.7375;3.329819E-05
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_667.jpg;0;0;0;2.700111;101.546;72.67337;359.5527;114.735;0.00025015
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_734.jpg;0;0;0;2.690532;101.4785;72.81989;359.5554;114.7339;-0.00151478
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_800.jpg;0;0;0;2.678389;101.4113;72.96581;359.5524;114.7337;-0.002656805
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_868.jpg;0;0;0;2.66914;101.3218;73.15962;359.5572;114.7394;0.01259891
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_933.jpg;0;0;0;2.659882;101.2551;73.30441;359.5577;114.7405;0.02205793
..\training_data\3\IMG\robocam_2017_05_29_23_41_43_999.jpg;0;0;0;2.647877;101.1887;73.4488;359.5599;114.7369;0.02133318
..\training_data\3\IMG\robocam_2017_05_29_23_41_44_066.jpg;0;0;0;2.638515;101.1005;73.64056;359.5662;114.7336;0.01368945
..\training_data\3\IMG\robocam_2017_05_29_23_41_44_133.jpg;0;0;0;2.629581;101.0346;73.78366;359.5641;114.7333;0.009603871
..\training_data\3\IMG\robocam_2017_05_29_23_41_44_199.jpg;0;0;0;2.617717;100.969;73.92635;359.5634;114.7298;-0.002060089
..\training_data\3\IMG\robocam_2017_05_29_23_41_44_266.jpg;0;0;0;2.608481;100.8818;74.11587;359.5662;114.7267;359.9781
..\training_data\3\IMG\robocam_2017_05_29_23_41_44_333.jpg;0;0;0;2.599645;100.8165;74.25735;359.5687;114.7299;359.9746
..\training_data\3\IMG\robocam_2017_05_29_23_41_44_399.jpg;0;0;0;2.58753;100.7514;74.39842;359.5746;114.7328;359.9771
..\training_data\3\IMG\robocam_2017_05_29_23_41_44_466.jpg;0;0;0;2.578769;100.6651;74.58566;359.5736;114.7334;359.9787
..\training_data\3\IMG\robocam_2017_05_29_23_41_44_533.jpg;0;0;0;2.57004;100.6005;74.72554;359.5772;114.7379;359.9914
..\training_data\3\IMG\robocam_2017_05_29_23_41_44_599.jpg;0;0;0;2.55809;100.5362;74.86497;359.5795;114.7394;0.003267453
..\training_data\3\IMG\robocam_2017_05_29_23_41_44_666.jpg;0;0;0;2.549429;100.451;75.05002;359.5743;114.7397;0.01637776
